"","Year 1995","Sharpe.Ratios"," ","Year 1996","Sharpe.Ratios"," ","Year 1997","Sharpe.Ratios"," ","Year 1998","Sharpe.Ratios"," ","Year 1999","Sharpe.Ratios"," ","Year 2000","Sharpe.Ratios"," ","Year 2001","Sharpe.Ratios"," ","Year 2002","Sharpe.Ratios"," ","Year 2003","Sharpe.Ratios"," ","Year 2004","Sharpe.Ratios"," ","Year 2005","Sharpe.Ratios"," ","Year 2006","Sharpe.Ratios"," ","Year 2007","Sharpe.Ratios"," ","Year 2008","Sharpe.Ratios"," ","Year 2009","Sharpe.Ratios"," ","Year 2010","Sharpe.Ratios"," ","Year 2011","Sharpe.Ratios"," ","Year 2012","Sharpe.Ratios"," ","Year 2013","Sharpe.Ratios"," ","Year 2014","Sharpe.Ratios"," ","Year 2015","Sharpe.Ratios"," ","Year 2016","Sharpe.Ratios"," ","Years","Sharpe.Ratios","Spaces"
"113",NA,NA," ",NA,NA," ","Fund-531",0.0595687336594517," ","Fund-2280",0.0356648425967901," ","Fund-57774",0.0703658653668981," ","Fund-34468",0.0755315682319904," ","Fund-1350",0.0528044412335096," ","Fund-49485",0.0525847679733041," ","Fund-70807",0.0802661309343508," ","Fund-33897",0.060047543956357," ","Fund-77835",0.0660165046357982," ","Fund-72905",0.0941736857453205," ","Fund-50034",0.0680193956068282," ","Fund-43406",0.0360588810971207," ","Fund-73045",0.0696382318300926," ","Fund-75051",0.0400794692453541," ","Fund-74537",0.0214268125437493," ","Fund-83411",0.0410887034172466," ","Fund-80679",0.0466737283780703," ","Fund-48906",0.0252630985703505," ","Fund-54470",0.0195441858599," ","Fund-52539",0.0246837110624699," ","Fund-52447",0.0468180972018701," "
"114",NA,NA," ",NA,NA," ","Fund-34",0.0593645039933413," ","Fund-217",0.0355684816727924," ","Fund-2130",0.0698956590091434," ","Fund-40703",0.0753938823344626," ","Fund-71055",0.0526849415364199," ","Fund-2156",0.0523614952173769," ","Fund-43010",0.0802574286857931," ","Fund-41715",0.0596871280329868," ","Fund-37137",0.065222872792483," ","Fund-33777",0.0940433286904966," ","Fund-54797",0.0671996265243337," ","Fund-44138",0.0358766049761159," ","Fund-75987",0.0695877522614967," ","Fund-72071",0.0399610973893077," ","Fund-40212",0.0212563384813063," ","Fund-52856",0.0410850905297304," ","Fund-33976",0.0465668537985274," ","Fund-71201",0.0252505157902916," ","Fund-3875",0.0194817300060751," ","Fund-2049",0.0246226035573373," ","Fund-80207",0.0467761325572359," "
"115",NA,NA," ",NA,NA," ","Fund-1382",0.0585571643476322," ","Fund-1658",0.0355235041195799," ","Fund-1773",0.0697888709539128," ","Fund-34509",0.0752343576797184," ","Fund-37731",0.0525025703311151," ","Fund-4062",0.0521264442423516," ","Fund-1884",0.0801247665166865," ","Fund-41054",0.059677449161763," ","Fund-44341",0.0648044500650213," ","Fund-37125",0.0940258049483571," ","Fund-38989",0.0670322215373526," ","Fund-73739",0.0358464589082464," ","Fund-38024",0.0694716096772697," ","Fund-49441",0.039846664989763," ","Fund-40185",0.0212557548149089," ","Fund-83184",0.0410812874191957," ","Fund-58133",0.046502981464918," ","Fund-75384",0.0249895513415692," ","Fund-71475",0.0194496654112431," ","Fund-82240",0.024375411268151," ","Fund-80641",0.0464637404077627," "
"116",NA,NA," ",NA,NA," ","Fund-2291",0.0581600636326728," ","Fund-2986",0.0355129187590805," ","Fund-1883",0.0697803284800121," ","Fund-4211",0.0745516482915946," ","Fund-2075",0.0523533056337121," ","Fund-4649",0.0520783627253428," ","Fund-35490",0.0795408393882221," ","Fund-2186",0.0595157750216884," ","Fund-83276",0.0647571858126724," ","Fund-41836",0.0938484527733721," ","Fund-74928",0.0669788933073496," ","Fund-82228",0.0357010667152597," ","Fund-38378",0.0694498027339842," ","Fund-72897",0.039825152025045," ","Fund-1875",0.0212186701640855," ","Fund-40480",0.0408642222831494," ","Fund-35574",0.0464747704249336," ","Fund-42984",0.0249611487587134," ","Fund-82853",0.0193521596152021," ","Fund-57044",0.0243629408615838," ","Fund-78286",0.0461802738843151," "
"117",NA,NA," ",NA,NA," ","Fund-2309",0.0578718615972435," ","Fund-2864",0.0355034324335702," ","Fund-1886",0.0696930353094659," ","Fund-3099",0.0744429036019035," ","Fund-33843",0.0522069797324723," ","Fund-36251",0.0520040494918596," ","Fund-37666",0.078959469274683," ","Fund-52103",0.059153701991331," ","Fund-57842",0.0644033597904276," ","Fund-41837",0.0931760379836027," ","Fund-71559",0.0669561727434253," ","Fund-52868",0.0356060119691735," ","Fund-56509",0.0692457623799284," ","Fund-72898",0.0398047645473418," ","Fund-54094",0.021152100278418," ","Fund-82687",0.04064642790038," ","Fund-72968",0.0463697997712192," ","Fund-70007",0.0249482748681717," ","Fund-70751",0.0192404722860088," ","Fund-482",0.0243522662360225," ","Fund-71583",0.0460398755759505," "
"118",NA,NA," ",NA,NA," ","Fund-984",0.0575972982702355," ","Fund-4769",0.0353989042307077," ","Fund-1456",0.0688470187693261," ","Fund-4287",0.0743958063674349," ","Fund-70738",0.0520594292452514," ","Fund-71867",0.0514984901846012," ","Fund-37484",0.0789284469914181," ","Fund-75008",0.0590018183204597," ","Fund-4539",0.064248027971742," ","Fund-2186",0.0923478249536882," ","Fund-44138",0.0665060106760346," ","Fund-43407",0.0355477227614593," ","Fund-33796",0.069198739505835," ","Fund-57782",0.0395888058589847," ","Fund-82141",0.021138001866677," ","Fund-46484",0.0405016863815979," ","Fund-79770",0.0462408712154549," ","Fund-71384",0.0248331423260399," ","Fund-73119",0.0192309951973623," ","Fund-1176",0.0243302321091031," ","Fund-33972",0.0458672912755266," "
"119",NA,NA," ",NA,NA," ","Fund-1652",0.0573929891754768," ","Fund-2403",0.0353916622570053," ","Fund-4552",0.0685642035375295," ","Fund-74653",0.0743451221551016," ","Fund-2503",0.0518865353538516," ","Fund-71896",0.0512685190113614," ","Fund-2695",0.0789150367591237," ","Fund-47689",0.0587226235866671," ","Fund-36485",0.0642471669188567," ","Fund-1647",0.09208361757691," ","Fund-1982",0.0655442419778312," ","Fund-33342",0.0355238339028727," ","Fund-34021",0.0691249344514744," ","Fund-34553",0.0395885675440804," ","Fund-74543",0.0210390512092928," ","Fund-77596",0.0404478144921717," ","Fund-72750",0.0462352951452877," ","Fund-44661",0.0245943258704065," ","Fund-1855",0.0192123514398668," ","Fund-53672",0.0241250118374873," ","Fund-35348",0.0457574248729391," "
"120",NA,NA," ",NA,NA," ","Fund-1145",0.0567647036537205," ","Fund-3099",0.0353545612278668," ","Fund-1957",0.0680088244654062," ","Fund-1350",0.0739872843498007," ","Fund-2755",0.0517009124212678," ","Fund-5024",0.0509787776015976," ","Fund-43433",0.078808933977995," ","Fund-33434",0.0586852799182086," ","Fund-71288",0.0640483679022757," ","Fund-52106",0.0920148385457045," ","Fund-72330",0.0650921450556303," ","Fund-82254",0.0354151398806453," ","Fund-71025",0.069100625861596," ","Fund-33859",0.0395823792001711," ","Fund-71874",0.0209384783254447," ","Fund-83410",0.040141218917948," ","Fund-3161",0.0461167893016203," ","Fund-54171",0.0245878298349625," ","Fund-77855",0.0191493292881727," ","Fund-37724",0.0236844123549885," ","Fund-70247",0.0454832965719415," "
"121",NA,NA," ",NA,NA," ","Fund-485",0.0566900340034854," ","Fund-1363",0.0351636439568849," ","Fund-1254",0.067272921174501," ","Fund-1983",0.0734576463218183," ","Fund-4212",0.05165500232647," ","Fund-34231",0.0506638890016613," ","Fund-33837",0.0785816068551904," ","Fund-42706",0.0583275321878849," ","Fund-41647",0.0639680847800172," ","Fund-2056",0.0914358429683584," ","Fund-37659",0.064898124562162," ","Fund-82303",0.035388756986737," ","Fund-71026",0.0689236227474204," ","Fund-79604",0.0395435615975634," ","Fund-74539",0.0208966186262024," ","Fund-74471",0.0398099141899787," ","Fund-1201",0.046058386387081," ","Fund-70924",0.024481382638316," ","Fund-70901",0.0190577517848297," ","Fund-71767",0.023672223441977," ","Fund-82353",0.0452178852983132," "
"122",NA,NA," ",NA,NA," ","Fund-1899",0.0566366099142053," ","Fund-1147",0.0350017039839067," ","Fund-1850",0.067140780479949," ","Fund-1982",0.0734536463329421," ","Fund-2475",0.0513687021379212," ","Fund-70645",0.0505975497831935," ","Fund-2986",0.0785277806190176," ","Fund-75024",0.058101598575031," ","Fund-75030",0.0633372612387161," ","Fund-72907",0.0912705178036754," ","Fund-74553",0.0648743827275532," ","Fund-79624",0.0352847141311815," ","Fund-80544",0.0688547814256222," ","Fund-74645",0.0395287046831989," ","Fund-74540",0.0208337629313568," ","Fund-56685",0.0397974088246658," ","Fund-41542",0.0460003770427828," ","Fund-38923",0.0244666204496493," ","Fund-54578",0.0190495043396257," ","Fund-76939",0.0236599249891918," ",NA,NA," "
"123",NA,NA," ",NA,NA," ","Fund-1647",0.0565699728855363," ","Fund-1824",0.0348377568270701," ","Fund-2454",0.0670855161288269," ","Fund-4488",0.0731769759589122," ","Fund-2056",0.0513300155053002," ","Fund-36359",0.0505951353745718," ","Fund-70693",0.0783626079402301," ","Fund-74444",0.0578581304308062," ","Fund-35159",0.0632079193325134," ","Fund-72906",0.0909869188976588," ","Fund-55834",0.0645022388432237," ","Fund-82253",0.0349177121739159," ","Fund-36356",0.0687524700565341," ","Fund-38718",0.0394046709270944," ","Fund-75929",0.0207882165052306," ","Fund-78643",0.0397047941787514," ","Fund-81748",0.0459029323791564," ","Fund-80784",0.0242072352469719," ","Fund-72825",0.0189900348903719," ","Fund-78077",0.0235958398717881," ",NA,NA," "
"124",NA,NA," ",NA,NA," ","Fund-4190",0.0563516090019896," ","Fund-37906",0.034740680526759," ","Fund-1305",0.0670294978401098," ","Fund-3421",0.0727309226282266," ","Fund-57422",0.050858588857115," ","Fund-52378",0.0504844339227965," ","Fund-35414",0.0780832303531177," ","Fund-5197",0.0574259482361015," ","Fund-2475",0.063110890723218," ","Fund-44680",0.0908555648374565," ","Fund-39976",0.063945600687689," ","Fund-82241",0.0346678368291933," ","Fund-74667",0.0687280488270242," ","Fund-34832",0.0393373146735489," ","Fund-33342",0.0206606913524053," ","Fund-75929",0.0396602712088803," ","Fund-73128",0.0458515738484697," ","Fund-71662",0.0240370455867184," ","Fund-80077",0.0189879599954626," ","Fund-37723",0.0235437498859823," ",NA,NA," "
"125",NA,NA," ",NA,NA," ","Fund-4361",0.0562609753443645," ","Fund-2084",0.0346664020873299," ","Fund-2638",0.0663377006394918," ","Fund-71299",0.0725870399533306," ","Fund-4369",0.0508284396641996," ","Fund-2884",0.0500543063802775," ","Fund-71938",0.0777280063222156," ","Fund-1483",0.057277592039777," ","Fund-2370",0.0629801741903364," ","Fund-35267",0.0907099946594928," ","Fund-75874",0.0636527924767813," ","Fund-76915",0.0345039491152881," ","Fund-72866",0.0685361423302407," ","Fund-78078",0.0391358905564024," ","Fund-34298",0.0205340672714392," ","Fund-1800",0.03933798938844," ","Fund-57782",0.045813194708792," ","Fund-3136",0.0239814052611615," ","Fund-82851",0.0189636286848955," ","Fund-81751",0.0230755264356412," ",NA,NA," "
"126",NA,NA," ",NA,NA," ","Fund-1905",0.0561702708868823," ","Fund-312",0.034659743608271," ","Fund-1434",0.066225498137284," ","Fund-2440",0.0725638291135635," ","Fund-4038",0.0507160629483288," ","Fund-34275",0.0499740207171851," ","Fund-71850",0.0775846641559047," ","Fund-54367",0.0572751464324052," ","Fund-76589",0.0626768502941889," ","Fund-35452",0.0904380432062936," ","Fund-4345",0.0635230010365578," ","Fund-76495",0.0345038356030163," ","Fund-70199",0.06849421987433," ","Fund-81250",0.0390730058570644," ","Fund-74513",0.0205132837995435," ","Fund-37555",0.0392343537499124," ","Fund-4404",0.0457400289049069," ","Fund-53853",0.0237411974682284," ","Fund-45455",0.0188969783011273," ","Fund-41166",0.0229974285743561," ",NA,NA," "
"127",NA,NA," ",NA,NA," ","Fund-1406",0.0561140909017414," ","Fund-2801",0.0346191326176906," ","Fund-2432",0.0661896785098291," ","Fund-35997",0.0724468052096178," ","Fund-72374",0.0505882942671008," ","Fund-1483",0.0498876799209389," ","Fund-5224",0.0775363847963784," ","Fund-39268",0.0572041983242066," ","Fund-34021",0.0625510473395664," ","Fund-74220",0.0904339930211797," ","Fund-55835",0.0623239041007754," ","Fund-44012",0.0342723195698979," ","Fund-78611",0.0683914274190286," ","Fund-49823",0.038896439425732," ","Fund-78643",0.0203473202564631," ","Fund-76848",0.0390685002683937," ","Fund-70607",0.045709323709195," ","Fund-41115",0.0237030557616728," ","Fund-77937",0.0188755443982843," ","Fund-80200",0.0229966622839279," ",NA,NA," "
"128",NA,NA," ",NA,NA," ","Fund-1405",0.0558907124255669," ","Fund-2767",0.0345867020518071," ","Fund-1852",0.0661606465634711," ","Fund-33632",0.072356097680011," ","Fund-71072",0.0505678331051145," ","Fund-5030",0.0498110268891044," ","Fund-70627",0.0774768075713103," ","Fund-39488",0.057108802650193," ","Fund-53429",0.0624912724863899," ","Fund-1270",0.0902526662935115," ","Fund-43909",0.0620679092846847," ","Fund-72969",0.0341615998212365," ","Fund-56955",0.0682979787985983," ","Fund-3114",0.0386920791344334," ","Fund-73950",0.0202754283175835," ","Fund-57405",0.0389661446935405," ","Fund-54744",0.04564268905632," ","Fund-40732",0.0236025065857893," ","Fund-76569",0.0187741142414107," ","Fund-78266",0.0229297773291539," ",NA,NA," "
"129",NA,NA," ",NA,NA," ","Fund-4147",0.0558233933116797," ","Fund-4322",0.0345133995711748," ","Fund-1366",0.0660449066344064," ","Fund-35568",0.0720466756538857," ","Fund-71700",0.0500874815635083," ","Fund-35856",0.0495222239730644," ","Fund-38024",0.0773077866812357," ","Fund-37335",0.0570274557700776," ","Fund-53953",0.0623186398463321," ","Fund-2075",0.0901917372521324," ","Fund-72834",0.0608064756228816," ","Fund-42800",0.0341510290185707," ","Fund-72475",0.0681692899831808," ","Fund-5209",0.0386358128373367," ","Fund-71875",0.0202393834436779," ","Fund-74470",0.0388402875512485," ","Fund-79748",0.0455800533666369," ","Fund-57899",0.0235375294453099," ","Fund-70003",0.0187718545783839," ","Fund-78307",0.0228650744145365," ",NA,NA," "
"130",NA,NA," ",NA,NA," ","Fund-5220",0.0558128060619174," ","Fund-504",0.0343847107556505," ","Fund-38470",0.065416872073776," ","Fund-4367",0.0720045269920589," ","Fund-3245",0.0500552114077572," ","Fund-33905",0.0492575363552706," ","Fund-1981",0.0772647355209909," ","Fund-35926",0.0570108994831804," ","Fund-3009",0.0621847170989926," ","Fund-77104",0.0895513360463283," ","Fund-56584",0.0606905984588231," ","Fund-82255",0.0340053742371264," ","Fund-70672",0.0671831708841299," ","Fund-46198",0.0384232578482409," ","Fund-2315",0.0202002319323018," ","Fund-33710",0.038781894348415," ","Fund-79256",0.0455296302004531," ","Fund-78295",0.0233987316805497," ","Fund-72530",0.0187505158241825," ","Fund-78267",0.0227402011286796," ",NA,NA," "
"131",NA,NA," ",NA,NA," ","Fund-1633",0.0557801588497854," ","Fund-4961",0.0343375964496578," ","Fund-2848",0.0653224844099159," ","Fund-4550",0.0717488762125517," ","Fund-82580",0.0499754686653835," ","Fund-34256",0.0490809135002192," ","Fund-55898",0.0772305019078395," ","Fund-36220",0.0569257344584782," ","Fund-4619",0.0615686868867695," ","Fund-79177",0.0895472394796171," ","Fund-58012",0.0605161734672647," ","Fund-50827",0.0338208854924378," ","Fund-74457",0.0670894154784325," ","Fund-70235",0.0380417509267213," ","Fund-40084",0.0201976746296632," ","Fund-73647",0.0384616351159059," ","Fund-72967",0.0454949823001665," ","Fund-49768",0.0232483700771619," ","Fund-45502",0.0186538608334681," ","Fund-39495",0.0227051399819235," ",NA,NA," "
"132",NA,NA," ",NA,NA," ","Fund-1317",0.0555290823125999," ","Fund-2950",0.0341525483905957," ","Fund-3606",0.0652139885828517," ","Fund-34917",0.0716608664985438," ","Fund-525",0.049884817965298," ","Fund-79177",0.0490693270135147," ","Fund-2387",0.0770981043899018," ","Fund-74447",0.0568320874636632," ","Fund-51937",0.0613089190119163," ","Fund-79178",0.0895472394796171," ","Fund-70234",0.0600312823087843," ","Fund-81021",0.0338208854924378," ","Fund-4529",0.0670745309587262," ","Fund-72470",0.037991271171769," ","Fund-940",0.0199433185072407," ","Fund-77678",0.0382945070741396," ","Fund-80784",0.0454924336783208," ","Fund-4006",0.0232177388960559," ","Fund-71476",0.0185953846200282," ","Fund-80303",0.0224608520468625," ",NA,NA," "
"133",NA,NA," ",NA,NA," ","Fund-1060",0.05523067737256," ","Fund-1617",0.0337450009425028," ","Fund-4174",0.0649963110897431," ","Fund-33349",0.0712692454953256," ","Fund-36752",0.04960806783286," ","Fund-79178",0.0490693270135147," ","Fund-3870",0.0768253308609928," ","Fund-74449",0.0568320008687891," ","Fund-34650",0.0613079182248976," ","Fund-41710",0.0893207518323182," ","Fund-45772",0.0597543899275349," ","Fund-81854",0.0338206632528656," ","Fund-52490",0.0669434392707977," ","Fund-73739",0.0378982979905491," ","Fund-82322",0.019742890360672," ","Fund-40442",0.0379950872513228," ","Fund-74131",0.0454648317792174," ","Fund-4007",0.0232177388960559," ","Fund-4076",0.0185600670591171," ","Fund-71075",0.0223942124593318," ",NA,NA," "
"134",NA,NA," ",NA,NA," ","Fund-70027",0.0550974540900012," ","Fund-2660",0.033730410739405," ","Fund-3038",0.064974118993427," ","Fund-4298",0.0711604841210337," ","Fund-37729",0.04960806783286," ","Fund-4587",0.0488965969383837," ","Fund-2405",0.0768168619315419," ","Fund-70028",0.0563192830725127," ","Fund-41718",0.0612974494216663," ","Fund-3816",0.089116685120862," ","Fund-40667",0.0597543840146103," ","Fund-53672",0.0334507847410598," ","Fund-39372",0.0669027448575609," ","Fund-78274",0.0378784937278417," ","Fund-1950",0.0197391088027373," ","Fund-72301",0.0379098512791666," ","Fund-70649",0.0454628387340347," ","Fund-42982",0.023173119349535," ","Fund-77939",0.0184333622977321," ","Fund-78080",0.0222732800893496," ",NA,NA," "
"135",NA,NA," ",NA,NA," ","Fund-1732",0.0549733837615238," ","Fund-1904",0.0336021273620135," ","Fund-2812",0.0648774540174463," ","Fund-525",0.0711413522096349," ","Fund-1647",0.0495414269237095," ","Fund-34919",0.0486761631345658," ","Fund-70995",0.0768050161517592," ","Fund-52106",0.0560981035892333," ","Fund-3930",0.0612820533941229," ","Fund-74269",0.0890914447049201," ","Fund-57845",0.059754307624781," ","Fund-53953",0.0332697370404925," ","Fund-74826",0.0668722018885611," ","Fund-78472",0.0378596519538325," ","Fund-77687",0.0197033006893715," ","Fund-77679",0.0379061256042496," ","Fund-54299",0.0454081674972223," ","Fund-79274",0.0228553781399847," ","Fund-43503",0.0183920585769308," ","Fund-78758",0.0220668007768443," ",NA,NA," "
"136",NA,NA," ",NA,NA," ","Fund-2452",0.0547108455392292," ","Fund-1625",0.0335518634376508," ","Fund-2555",0.0647592523611973," ","Fund-1712",0.070987936204214," ","Fund-33837",0.0494923926427286," ","Fund-33645",0.0483828527219599," ","Fund-1907",0.0766942970495061," ","Fund-38989",0.0556923868265674," ","Fund-39944",0.0612625526336846," ","Fund-57114",0.0890160749829373," ","Fund-75005",0.0595370207435679," ","Fund-76503",0.0330747170073414," ","Fund-33972",0.0668707803809372," ","Fund-56509",0.0376233796173795," ","Fund-5039",0.0195672664645505," ","Fund-78787",0.0378780946024912," ","Fund-78093",0.0454029547673772," ","Fund-71442",0.0227828346446611," ","Fund-70051",0.0183882278047931," ","Fund-4314",0.0220313263538933," ",NA,NA," "
"137",NA,NA," ",NA,NA," ","Fund-4974",0.0547108455392292," ","Fund-73360",0.0335437334166766," ","Fund-1827",0.0647012602486794," ","Fund-3149",0.0709280934828153," ","Fund-1885",0.0492550876876445," ","Fund-4326",0.0479795641134716," ","Fund-36385",0.0766525356218107," ","Fund-44844",0.0556279663247293," ","Fund-54369",0.0611110482535777," ","Fund-38471",0.0889713808152758," ","Fund-74506",0.0594094184553621," ","Fund-73185",0.0330009500166244," ","Fund-71129",0.0666805161865467," ","Fund-38068",0.0374740365528625," ","Fund-50752",0.019547438929185," ","Fund-77507",0.0377718987182707," ","Fund-83181",0.0454000800496385," ","Fund-73044",0.0226400483362994," ","Fund-70102",0.0183475800106877," ","Fund-80199",0.0216362740937486," ",NA,NA," "
